"brand","store","week","sales_","count","price_","prom_","cost_","brand_name","size","avoutprice"
3,47,3,14,12199,6.62,0,5.47,"Tylenol 100",100,0.0041429
3,47,30,1,13658,7.69,0,5.91,"Tylenol 100",100,0.0131072
3,47,31,6,12291,7.19,0,5.84,"Tylenol 100",100,0.0079402
3,47,32,5,12528,6.93,0.4,5.96,"Tylenol 100",100,0.0063451
3,47,33,7,13265,6.52,0.57,5.75,"Tylenol 100",100,0.0059181
3,47,34,2,13679,7.99,0,6.54,"Tylenol 100",100,0.0067872
3,47,35,6,12474,5.86,0.83,5.41,"Tylenol 100",100,0.0010523
3,47,36,1,12792,6.19,0,5.24,"Tylenol 100",100,0.0007384
3,47,37,3,12804,7.89,0,6.45,"Tylenol 100",100,0.0020499
3,47,38,5,13553,7.09,0,6.1,"Tylenol 100",100,0.0038583
3,47,39,6,12070,7.54,0,6.29,"Tylenol 100",100,0.0065283
3,47,4,14,12199,6.62,0,5.47,"Tylenol 100",100,0.0018296
3,47,40,2,11825,7.99,0,6.54,"Tylenol 100",100,0.0028335
3,47,41,6,15852,7.04,0,6.14,"Tylenol 100",100,0.0113504
3,47,42,2,11631,6.19,0,5.82,"Tylenol 100",100,0.0054464
3,47,43,6,13609,7.04,0,6.14,"Tylenol 100",100,0.0034927
3,47,44,2,12914,7.24,0,6.31,"Tylenol 100",100,0.0087902
3,47,45,5,13722,7.33,0,6.3,"Tylenol 100",100,0.0092066
3,47,46,7,13660,7.3,0,6.23,"Tylenol 100",100,0.0120196
3,47,47,9,12168,6.11,0.78,5.89,"Tylenol 100",100,0.0084578
3,47,48,3,12869,5.79,1,5.78,"Tylenol 100",100,0.002202
3,47,5,6,13027,7.11,0,5.79,"Tylenol 100",100,0.0040905
3,47,6,4,13088,7.29,0,5.68,"Tylenol 100",100,0.0105864
3,47,7,8,12377,6.76,0,5.47,"Tylenol 100",100,0.012031
3,47,8,9,12304,7.1,0,5.57,"Tylenol 100",100,0.0048411
3,47,9,9,14298,7.17,0,5.62,"Tylenol 100",100,0.0067618
3,48,1,6,12389,7.25,0,5.71,"Tylenol 100",100,0.0053356
3,48,10,13,12847,6.07,0.46,5.44,"Tylenol 100",100,0.0096062
3,48,11,11,12087,5.91,0.82,5.41,"Tylenol 100",100,0.0098711
3,48,12,8,12448,6.8,0,5.36,"Tylenol 100",100,0.0072221
3,48,13,10,12352,7.04,0,5.57,"Tylenol 100",100,0.000734
3,48,14,10,12352,7.04,0,5.57,"Tylenol 100",100,0.0081556
3,48,15,8,12461,7.65,0,5.32,"Tylenol 100",100,0.0049628
3,48,16,9,12800,6.69,0,5.22,"Tylenol 100",100,0.0035394
3,48,17,12,11746,7.44,0,5.77,"Tylenol 100",100,0
3,48,18,9,13131,7.19,0,5.53,"Tylenol 100",100,0.0093726
3,48,19,6,13530,6.76,0.67,5.85,"Tylenol 100",100,0.0103892
3,48,2,7,12341,6.64,0,5.56,"Tylenol 100",100,0.011798
3,48,20,11,12968,7.31,0,5.78,"Tylenol 100",100,0.0091809
3,48,21,6,14476,7.29,0,5.69,"Tylenol 100",100,0.0085136
3,48,22,8,13461,7.54,0,5.88,"Tylenol 100",100,0.0128298
3,48,23,7,12914,7.3,0,5.92,"Tylenol 100",100,0.0127969
3,48,24,5,13239,7.21,0,5.72,"Tylenol 100",100,0.0010788
3,48,25,3,13309,7.59,0,6.13,"Tylenol 100",100,0
3,48,26,16,12858,7.37,0,5.76,"Tylenol 100",100,0.0034297
3,48,27,7,13145,7.26,0,5.72,"Tylenol 100",100,0.0045518
3,48,28,4,13004,7.09,0,5.71,"Tylenol 100",100,0.0053608
3,48,29,8,13460,7.28,0,5.79,"Tylenol 100",100,0.0085019
3,48,3,12,11754,7.01,0,5.69,"Tylenol 100",100,0.0057271
3,48,30,12,13783,7.69,0,6.02,"Tylenol 100",100,0.0125066
3,48,31,7,12760,6.83,0,5.63,"Tylenol 100",100,0.0066671
3,48,32,13,12949,6.43,0.62,5.71,"Tylenol 100",100,0.0074122
3,48,33,11,13070,6.94,0.36,5.94,"Tylenol 100",100,0.0024282
3,48,34,12,13615,7.07,0.42,6.1,"Tylenol 100",100,0.0092206
3,48,35,4,12840,6.04,0.75,5.5,"Tylenol 100",100,0.0073912
3,48,36,6,13088,7.84,0,6.45,"Tylenol 100",100,0.006142
3,48,37,7,13265,7.22,0,6.23,"Tylenol 100",100,0.0064715
3,48,38,7,13610,7.65,0,6.36,"Tylenol 100",100,0.0129409
3,48,39,9,12636,6.76,0,6.03,"Tylenol 100",100,0.0125242
3,48,4,14,12104,7.21,0,5.72,"Tylenol 100",100,0.0020014
3,48,40,1,12294,6.19,0,5.82,"Tylenol 100",100,0.00473
3,48,41,11,15344,7.64,0,6.38,"Tylenol 100",100,0.011717
3,48,42,5,12066,7.33,0,6.3,"Tylenol 100",100,0.006197
3,48,43,10,13807,6.76,0,6.06,"Tylenol 100",100,0.0046662
3,48,44,9,13476,6.92,0,6.08,"Tylenol 100",100,0.0061907
3,48,45,9,13896,7.56,0,6.35,"Tylenol 100",100,0.0038801
3,48,46,7,12620,7.13,0,5.95,"Tylenol 100",100,0.0070757
3,48,47,17,12907,5.95,0.59,5.79,"Tylenol 100",100,0.0112259
3,48,48,4,13259,5.79,1,5.78,"Tylenol 100",100,0.00838
3,48,5,7,12270,7.05,0,5.7,"Tylenol 100",100,0.0056921
3,48,6,11,12378,6.44,0,5.24,"Tylenol 100",100,0.0113165
3,48,7,8,12322,6.83,0,5.46,"Tylenol 100",100,0.0067429
3,48,8,6,12030,6.77,0,5.34,"Tylenol 100",100,0.0103446
3,48,9,6,12030,6.77,0,5.34,"Tylenol 100",100,0.0098516
3,49,1,4,11284,6.37,0,5.46,"Tylenol 100",100,0.0062286
3,49,10,6,11702,5.86,0.5,5.37,"Tylenol 100",100,0.0049882
3,49,11,12,10960,6.08,0.75,5.51,"Tylenol 100",100,0.0090784
3,49,12,4,11555,6.94,0,5.71,"Tylenol 100",100,0.0038531
3,49,13,8,11466,6.65,0,5.43,"Tylenol 100",100,0.0107389
3,49,14,4,12512,7.32,0,5.19,"Tylenol 100",100,0.0078012
3,49,15,7,11557,7.43,0,5.3,"Tylenol 100",100,0.0127411
3,49,16,7,11872,7.35,0,5.37,"Tylenol 100",100,0.0051955
3,49,17,8,12130,7.09,0,5.62,"Tylenol 100",100,0.0083815
3,49,18,5,11907,7.33,0,5.88,"Tylenol 100",100,0.0116854
3,49,19,8,11918,6.67,0.25,5.76,"Tylenol 100",100,0.0063257
3,49,2,9,11141,6.69,0,5.59,"Tylenol 100",100,0.0026744
3,49,20,7,11611,7.3,0,5.92,"Tylenol 100",100,0.01317
3,49,21,6,13599,7.04,0,5.69,"Tylenol 100",100,0.0024287
3,49,22,7,11972,7.35,0,5.67,"Tylenol 100",100,0.0086332
3,49,23,6,11379,7.29,0,5.69,"Tylenol 100",100,0.0063462
3,49,24,3,11718,8.29,0,6.43,"Tylenol 100",100,0.0044812
3,49,25,4,11741,6.94,0,5.54,"Tylenol 100",100,0.0099242
3,49,26,9,11288,7.32,0,5.74,"Tylenol 100",100,0.0026913
3,49,27,3,9766,7.69,0,5.91,"Tylenol 100",100,0.0043523
3,49,28,4,11434,7.32,0,5.74,"Tylenol 100",100,0.0112635
3,49,29,7,11676,7.22,0,5.77,"Tylenol 100",100,0.0041325
3,49,3,4,11020,6.94,0,5.55,"Tylenol 100",100,0.0108471
3,49,30,7,12159,7.65,0,5.97,"Tylenol 100",100,0.0021233
3,49,31,7,11072,6.92,0,5.71,"Tylenol 100",100,0.010397
3,49,32,6,10909,6.69,0.5,5.84,"Tylenol 100",100,0.0058457
3,49,33,10,11694,6.49,0.6,5.75,"Tylenol 100",100,0.0069416
3,49,34,13,12319,6.38,0.62,5.68,"Tylenol 100",100,0.0115961
3,49,35,6,11368,6.22,0.67,5.58,"Tylenol 100",100,0
3,49,36,6,11272,6.69,0,5.58,"Tylenol 100",100,0.012237
3,49,37,4,11579,7.32,0,6.16,"Tylenol 100",100,0.0049272
3,49,38,6,12116,7.04,0,6.14,"Tylenol 100",100,0.0086989
3,49,39,2,10680,6.19,0,5.82,"Tylenol 100",100,0.0003894
3,49,4,7,9564,7.09,0,5.61,"Tylenol 100",100,0.004029
3,49,40,6,10422,7.19,0,6.13,"Tylenol 100",100,0.007522
3,49,41,6,14400,7.04,0,6.14,"Tylenol 100",100,0.0064141
3,49,42,7,9817,7.05,0,6.08,"Tylenol 100",100,0.0009473
3,49,43,5,11154,7.81,0,6.38,"Tylenol 100",100,0.0069193
3,49,44,5,10430,7.21,0,6.2,"Tylenol 100",100,0.0029702
3,49,45,6,12503,7.39,0,6.3,"Tylenol 100",100,0.0027619
3,49,46,6,12075,7.54,0,5.97,"Tylenol 100",100,0.005746
3,49,47,6,19433,6.27,0.67,5.95,"Tylenol 100",100,0.0077934
3,49,48,9,12016,6.52,0.33,6.02,"Tylenol 100",100,0.0093542
3,49,5,3,11268,7.2,0,5.88,"Tylenol 100",100,0.0030096
3,49,6,5,8749,7.24,0,5.53,"Tylenol 100",100,0.0098565
3,49,7,2,10859,6.58,0,5.38,"Tylenol 100",100,0.0028259
3,49,8,2,10859,6.58,0,5.38,"Tylenol 100",100,0.0119531
3,49,9,11,12841,6.91,0,5.38,"Tylenol 100",100,0.0080523
3,5,1,12,18299,6.68,0,5.49,"Tylenol 100",100,0.0026635
3,5,10,23,17122,6.97,0,5.51,"Tylenol 100",100,0.0038567
3,5,11,19,15935,6.04,0.74,5.45,"Tylenol 100",100,0.0039021
3,5,12,13,16043,6.74,0,5.58,"Tylenol 100",100,0.0114436
3,5,13,14,16163,7.09,0,5.57,"Tylenol 100",100,0.0075856
3,5,14,15,17545,7.11,0,5.21,"Tylenol 100",100,0
3,5,15,10,16775,7.57,0,5.32,"Tylenol 100",100,0.0019799
3,5,16,7,16862,7.56,0,5.38,"Tylenol 100",100,0.0061581
3,5,17,7,17028,7.35,0,5.46,"Tylenol 100",100,0.0056931
3,5,18,17,17125,7.5,0,5.65,"Tylenol 100",100,0.0122557
3,5,19,17,17568,6.31,0.65,5.65,"Tylenol 100",100,0.0107304
3,5,2,22,17691,7.05,0,5.72,"Tylenol 100",100,0.0082207
3,5,20,22,17249,7.42,0,5.75,"Tylenol 100",100,0.001112
3,5,21,9,19166,7.26,0,5.64,"Tylenol 100",100,0.0123335
3,5,22,17,16733,7.05,0,5.64,"Tylenol 100",100,0.0035506
3,5,23,8,16960,7.58,0,5.66,"Tylenol 100",100,0.0020245
3,5,24,10,17216,7,0,5.63,"Tylenol 100",100,0.0052663
3,5,25,10,17187,7.9,0,6.08,"Tylenol 100",100,0.0108904
3,5,26,7,16908,7.05,0,5.54,"Tylenol 100",100,0.0025084
3,5,27,9,16637,7.56,0,5.94,"Tylenol 100",100,0.013335
3,5,28,16,17352,7.41,0,5.86,"Tylenol 100",100,0.0076247
3,5,29,10,16708,7.75,0,5.97,"Tylenol 100",100,0.0045445
3,5,3,23,17490,7.02,0,5.64,"Tylenol 100",100,0.0025206
3,5,30,11,17292,7.2,0,5.71,"Tylenol 100",100,0.0110285
3,5,31,9,16417,6.36,0,5.34,"Tylenol 100",100,0.005216
3,5,32,18,16760,6.26,0.67,5.61,"Tylenol 100",100,0.0056833
3,5,33,11,17167,6.54,0.55,5.75,"Tylenol 100",100,0.0031251
3,5,34,16,17923,6.53,0.56,5.76,"Tylenol 100",100,0.0071541
3,5,35,18,16728,6.69,0.5,5.84,"Tylenol 100",100,0.0044563
3,5,36,13,16919,7.55,0,6.2,"Tylenol 100",100,0.0046024
3,5,37,10,16893,6.82,0,6.11,"Tylenol 100",100,0.0114996
3,5,38,7,17724,6.83,0,6.02,"Tylenol 100",100,0.0097914
3,5,39,11,16360,6.98,0,6.12,"Tylenol 100",100,0.0082158
3,5,4,14,17835,6.97,0,5.62,"Tylenol 100",100,0.0108645
3,5,40,12,16066,6.99,0,6.09,"Tylenol 100",100,0.0032237
3,5,41,15,21890,7.25,0,6.23,"Tylenol 100",100,0.0121044
3,5,42,6,15911,6.94,0,6.05,"Tylenol 100",100,0.0110362
3,5,43,20,18149,7.14,0,6.18,"Tylenol 100",100,0.0005747
3,5,44,9,17840,7.09,0,6.13,"Tylenol 100",100,0.0116016
3,5,45,11,18433,6.98,0,6.12,"Tylenol 100",100,0.0011302
3,5,46,14,18329,7.09,0,5.88,"Tylenol 100",100,0.0127644
3,5,47,22,17334,6.35,0.55,5.97,"Tylenol 100",100,0.0008401
3,5,48,23,17122,6.35,0.52,5.97,"Tylenol 100",100,0.0115295
3,5,5,15,18284,7.03,0,5.66,"Tylenol 100",100,0.0093036
3,5,6,12,18391,6.96,0,5.45,"Tylenol 100",100,0.0059225
3,5,7,16,18132,6.87,0,5.45,"Tylenol 100",100,0.0031583
3,5,8,19,17494,7.32,0,5.65,"Tylenol 100",100,0.0043069
3,5,9,23,17122,6.97,0,5.51,"Tylenol 100",100,0.0037275
3,50,1,6,11503,6.77,0,5.6,"Tylenol 100",100,0.0024879
3,50,10,16,12858,6.02,0.31,5.5,"Tylenol 100",100,0.0073892
3,50,11,8,11485,5.72,0.88,5.28,"Tylenol 100",100,0.0103407
3,50,12,10,11867,6.72,0,5.56,"Tylenol 100",100,0.0031902
3,50,13,10,11867,6.72,0,5.56,"Tylenol 100",100,0.0045523
3,50,14,10,11867,6.72,0,5.56,"Tylenol 100",100,0.0105529
3,50,15,10,11867,6.72,0,5.56,"Tylenol 100",100,0.0040435
3,50,16,6,12442,7.24,0,5.69,"Tylenol 100",100,0.0015292
3,50,17,5,12359,7.09,0,5.33,"Tylenol 100",100,0.0045326
3,50,18,9,12262,7.52,0,5.55,"Tylenol 100",100,0.0022149
3,50,19,7,12363,6.4,0.43,5.67,"Tylenol 100",100,0.0112469
3,50,2,6,11579,6.58,0,5.43,"Tylenol 100",100,0.0103892
3,50,20,5,12019,7.33,0,5.89,"Tylenol 100",100,0.0026518
3,50,21,5,14542,7.51,0,5.72,"Tylenol 100",100,0
3,50,22,4,12542,6.72,0,5.75,"Tylenol 100",100,0.0059655
3,50,23,9,11720,7.39,0,5.84,"Tylenol 100",100,0.008043
3,50,24,6,12521,6.89,0,5.83,"Tylenol 100",100,0.0014783
3,50,25,4,12039,7.47,0,5.77,"Tylenol 100",100,0.0067135
3,50,26,7,11926,7.22,0,5.79,"Tylenol 100",100,0.010893
3,50,27,6,11475,6.89,0,5.64,"Tylenol 100",100,0.003212
3,50,28,4,11962,6.94,0,5.57,"Tylenol 100",100,0.0116353
3,50,29,3,12073,6.19,0,5.24,"Tylenol 100",100,0.0090665
3,50,3,7,9208,6.56,0,5.48,"Tylenol 100",100,0.0122896
3,50,30,7,13215,7.43,0,5.87,"Tylenol 100",100,0.008771
3,50,31,5,11781,7.09,0,5.78,"Tylenol 100",100,0.0094707
3,50,32,8,11860,7.09,0.38,6.08,"Tylenol 100",100,0.0100322
3,50,33,4,12332,7.84,0,6.4,"Tylenol 100",100,0.0076232
3,50,34,11,13130,6.54,0.55,5.76,"Tylenol 100",100,0.0023568
3,50,35,7,11958,6.92,0.43,5.98,"Tylenol 100",100,0.009725
3,50,36,4,11879,7.47,0,6.15,"Tylenol 100",100,0.0044086
3,50,37,8,12150,7.09,0,6.18,"Tylenol 100",100,0.0120172
3,50,38,6,12113,6.79,0,6.06,"Tylenol 100",100,0.0012643
3,50,39,2,11524,6.94,0,6.05,"Tylenol 100",100,0.0119635
3,50,4,4,11389,7.08,0,5.69,"Tylenol 100",100,0.0071619
3,50,40,8,9923,7.09,0,6.18,"Tylenol 100",100,0.0078956
3,50,41,7,13162,7.82,0,6.51,"Tylenol 100",100,0.0071795
3,50,42,4,11144,7.32,0,6.16,"Tylenol 100",100,0.0020203
3,50,43,4,13227,6.19,0,5.82,"Tylenol 100",100,0.0022349
3,50,44,4,12477,7.47,0,6.29,"Tylenol 100",100,0.0091687
3,50,45,5,12881,6.79,0,6,"Tylenol 100",100,0.0025857
3,50,46,10,12848,7.57,0,6.1,"Tylenol 100",100,0.0123875
3,50,47,11,12081,5.9,0.73,5.79,"Tylenol 100",100,0.0099318
3,50,48,4,12696,5.89,0.75,5.79,"Tylenol 100",100,0.0118535
3,50,5,15,11429,6.61,0,5.5,"Tylenol 100",100,0.0089682
3,50,6,11,10585,6.57,0,5.3,"Tylenol 100",100,0.0025177
3,50,7,6,11654,6.58,0,5.38,"Tylenol 100",100,0.0117017
3,50,8,10,11627,6.64,0,5.37,"Tylenol 100",100,0.0014156
3,50,9,6,12968,6.68,0,5.41,"Tylenol 100",100,0.0121968
3,51,1,9,16040,6.57,0,5.44,"Tylenol 100",100,0.0065758
3,51,10,19,17500,6.01,0.37,5.47,"Tylenol 100",100,0.0094502
3,51,11,14,15609,6.11,0.71,5.5,"Tylenol 100",100,0.0017199
3,51,12,8,16709,7.15,0,5.6,"Tylenol 100",100,0.0030047
3,51,13,8,16709,7.15,0,5.6,"Tylenol 100",100,0.0049148
3,51,14,8,16709,7.15,0,5.6,"Tylenol 100",100,0.0129754
3,51,15,8,16709,7.15,0,5.6,"Tylenol 100",100,0.0007451
3,51,16,8,17304,7.77,0,5.37,"Tylenol 100",100,0.0071486
3,51,17,13,17413,7.16,0,5.41,"Tylenol 100",100,0.0119301
3,51,18,15,17015,7.61,0,5.72,"Tylenol 100",100,0.0045471
3,51,19,11,17099,6.24,0.73,5.63,"Tylenol 100",100,0.0048304
3,51,2,14,15886,7.19,0,5.76,"Tylenol 100",100,0.0030125
3,51,20,8,16626,7.39,0,5.66,"Tylenol 100",100,0.0086065
3,51,21,12,19835,7.42,0,5.69,"Tylenol 100",100,0.0055909
3,51,22,14,17012,7.24,0,5.67,"Tylenol 100",100,0.0042892
3,51,23,8,16247,7.28,0,5.76,"Tylenol 100",100,0.0076629
3,51,24,12,17152,6.87,0,5.61,"Tylenol 100",100,0.0031842
3,51,25,2,16626,7.69,0,5.55,"Tylenol 100",100,0.0055053
3,51,26,10,16178,7.3,0,5.63,"Tylenol 100",100,0.01298
3,51,27,14,16192,7.28,0,5.78,"Tylenol 100",100,0.0129531
3,51,28,7,16106,7.56,0,5.89,"Tylenol 100",100,0.0038181
3,51,29,7,16853,7.56,0,5.89,"Tylenol 100",100,0.0120676
3,51,3,9,15199,6.41,0,5.42,"Tylenol 100",100,0.0043147
3,51,30,8,15328,7.35,0,5.85,"Tylenol 100",100,0.0027154
3,51,31,6,16180,7.89,0,6.34,"Tylenol 100",100,0.0124697
3,51,32,19,16183,6.33,0.63,5.64,"Tylenol 100",100,0.0012103
3,51,33,11,16507,6.89,0.36,5.89,"Tylenol 100",100,0.0006977
3,51,34,13,17515,6.77,0.46,5.88,"Tylenol 100",100,0.0033503
3,51,35,10,16337,5.93,0.8,5.44,"Tylenol 100",100,0.0104725
3,51,36,3,16250,7.19,0,5.93,"Tylenol 100",100,0.0074465
3,51,37,7,16648,6.83,0,6.02,"Tylenol 100",100,0.0011592
3,51,38,5,17142,7.21,0,6.2,"Tylenol 100",100,0.0033083
3,51,39,10,15586,7.54,0,6.4,"Tylenol 100",100,0.0110272
3,51,4,9,15772,6.79,0,5.59,"Tylenol 100",100,0.0126521
3,51,40,13,15120,7.57,0,6.37,"Tylenol 100",100,0.0086244
3,51,41,9,21312,7.16,0,6.19,"Tylenol 100",100,0.0035994
3,51,42,4,14438,7.84,0,6.41,"Tylenol 100",100,0.0131461
3,51,43,9,17955,7.22,0,6.25,"Tylenol 100",100,0.0129544
3,51,44,8,17217,7.35,0,6.3,"Tylenol 100",100,0.008978
3,51,45,7,17913,7.48,0,6.21,"Tylenol 100",100,0.0090125
3,51,46,19,17702,7.53,0,6.06,"Tylenol 100",100,0.0034525
3,51,47,18,13607,6.53,0.61,6.06,"Tylenol 100",100,0.0032068
3,51,48,21,16242,6.32,0.67,5.98,"Tylenol 100",100,0.00536
3,51,5,11,16026,6.93,0,5.65,"Tylenol 100",100,0.0087884
3,51,6,7,16418,6.97,0,5.48,"Tylenol 100",100,0.0005168
3,51,7,8,15916,7.08,0,5.54,"Tylenol 100",100,0.0072833
3,51,8,13,15628,6.85,0,5.53,"Tylenol 100",100,0.0008746
3,51,9,14,18263,6.66,0,5.41,"Tylenol 100",100,0.0102319
3,52,1,14,16753,7.82,0,5.64,"Tylenol 100",100,0.0038827
3,52,10,18,19004,6.35,0.28,5.55,"Tylenol 100",100,0.0108653
3,52,11,20,17935,6.89,0.5,5.7,"Tylenol 100",100,0.0052038
3,52,12,10,18557,7.55,0,5.57,"Tylenol 100",100,0.0081231
3,52,13,14,17950,7.52,0,5.61,"Tylenol 100",100,0.0059917
3,52,14,12,19636,7.72,0,5.2,"Tylenol 100",100,0.0103526
3,52,15,7,18655,7.45,0,5.14,"Tylenol 100",100,0.0095247
3,52,16,14,19139,7.62,0,5.43,"Tylenol 100",100,0.0103767
3,52,17,12,19426,8.34,0,5.45,"Tylenol 100",100,0.0047166
3,52,18,19,19524,8.21,0,5.73,"Tylenol 100",100,0.0014132
3,52,19,9,19770,6.75,0.56,5.74,"Tylenol 100",100,0.0006504
3,52,2,16,16190,7.67,0,5.64,"Tylenol 100",100,0.0057297
3,52,20,10,19167,8.03,0,5.64,"Tylenol 100",100,0.0116286
3,52,21,15,21036,7.91,0,5.66,"Tylenol 100",100,0.0067732
3,52,22,12,19290,8.16,0,5.7,"Tylenol 100",100,0.0088239
3,52,23,16,19144,7.67,0,5.65,"Tylenol 100",100,0.0074639
3,52,24,12,19640,7.79,0,5.69,"Tylenol 100",100,0.0099351
3,52,25,9,19423,8.48,0,5.65,"Tylenol 100",100,0.0072815
3,52,26,7,18724,8.19,0,5.68,"Tylenol 100",100,0.0015793
3,52,27,13,18501,7.73,0,5.77,"Tylenol 100",100,0.011064
3,52,28,12,18407,7.54,0,5.67,"Tylenol 100",100,0.0099118
3,52,29,10,19217,7.95,0,5.78,"Tylenol 100",100,0.0035532
3,52,3,10,16330,7.57,0,5.57,"Tylenol 100",100,0.0062595
3,52,30,9,18630,7.59,0,5.73,"Tylenol 100",100,0.0085741
3,52,31,9,18630,7.59,0,5.73,"Tylenol 100",100,0.0031419
3,52,32,21,14121,7.3,0.43,5.93,"Tylenol 100",100,0.0041154
3,52,33,20,18209,7.5,0.35,5.98,"Tylenol 100",100,0.0022336
3,52,34,17,19391,6.68,0.59,5.66,"Tylenol 100",100,0.0076444
3,52,35,16,17766,7.72,0.25,6.05,"Tylenol 100",100,0.0085961
3,52,36,11,17810,8.9,0,6.61,"Tylenol 100",100,0.00501
3,52,37,12,18291,7.24,0,6.1,"Tylenol 100",100,0.0024404
3,52,38,11,19066,6.59,0,5.9,"Tylenol 100",100,0.0108985
3,52,39,17,17410,7.8,0,6.24,"Tylenol 100",100,0.0057684
3,52,4,18,16503,7.78,0,5.72,"Tylenol 100",100,0.0021885
3,52,40,12,16880,7.42,0,6.14,"Tylenol 100",100,0.0073295
3,52,41,16,22254,7.58,0,6.18,"Tylenol 100",100,0.0098506
3,52,42,6,16095,8.06,0,6.38,"Tylenol 100",100,0.0025766
3,52,43,9,18566,7.59,0,6.19,"Tylenol 100",100,0.0110414
3,52,44,10,18172,7.67,0,6.2,"Tylenol 100",100,0.0003814
3,52,45,11,18750,7.06,0,6.03,"Tylenol 100",100,0.000947
3,52,46,12,16705,7.79,0,5.97,"Tylenol 100",100,0.0019166
3,52,47,21,15686,5.85,0.86,5.78,"Tylenol 100",100,0.0118771
3,52,48,23,17637,6.83,0.35,6.06,"Tylenol 100",100,0.0033511
3,52,5,13,17083,7.44,0,5.62,"Tylenol 100",100,0.0046304
3,52,6,11,17595,7.39,0,5.42,"Tylenol 100",100,0.0087886
3,52,7,11,17095,7.84,0,5.59,"Tylenol 100",100,0.0088737
3,52,8,9,16513,7.57,0,5.46,"Tylenol 100",100,0.0026757
3,52,9,11,19333,7.66,0,5.72,"Tylenol 100",100,0.0075018
3,53,1,7,13602,7.17,0,5.5,"Tylenol 100",100,0.0112314
3,53,10,19,15682,5.97,0.47,5.39,"Tylenol 100",100,0.0070794
3,53,11,11,14937,7.02,0.45,5.75,"Tylenol 100",100,0.0114358
3,53,12,12,15994,7.21,0,5.5,"Tylenol 100",100,0.0117951
3,53,13,7,15482,6.96,0,5.32,"Tylenol 100",100,0.0061869
3,53,14,9,16542,7.59,0,5.23,"Tylenol 100",100,0.0049088
3,53,15,7,15801,6.82,0,5.07,"Tylenol 100",100,0.0055131
3,53,16,6,16245,8.66,0,5.56,"Tylenol 100",100,0.0063542
3,53,17,5,15623,8.71,0,5.69,"Tylenol 100",100,0.0075837
3,53,18,13,15818,8.41,0,5.75,"Tylenol 100",100,0
3,53,19,9,16006,7.1,0.44,5.84,"Tylenol 100",100,0.0108941
3,53,2,10,13804,7.27,0,5.59,"Tylenol 100",100,0.0040967
3,53,20,6,15901,7.29,0,5.54,"Tylenol 100",100,0.0125932
3,53,21,9,17137,7.35,0,5.73,"Tylenol 100",100,0.0100407
3,53,22,7,16148,7.25,0,5.66,"Tylenol 100",100,0.0082456
3,53,23,14,15290,8.05,0,5.86,"Tylenol 100",100,0.0116584
3,53,24,5,16090,7.23,0,5.71,"Tylenol 100",100,0.0046963
3,53,25,6,15934,8.29,0,5.84,"Tylenol 100",100,0.0020821
3,53,26,10,15488,7.29,0,5.54,"Tylenol 100",100,0.0074255
3,53,27,10,15338,7.89,0,5.81,"Tylenol 100",100,0.0041476
3,53,28,9,15671,7.68,0,5.79,"Tylenol 100",100,0.0093301
3,53,29,9,15792,7.1,0,5.58,"Tylenol 100",100,0.004927
3,53,3,11,13078,6.7,0,5.42,"Tylenol 100",100,0.0096155
3,53,30,6,15881,7.06,0,5.55,"Tylenol 100",100,0.0032782
3,53,31,10,15131,7.67,0,5.9,"Tylenol 100",100,0.0081268
3,53,32,11,16878,7.48,0.36,5.99,"Tylenol 100",100,0.0112513
3,53,33,10,14581,7.26,0.5,5.96,"Tylenol 100",100,0.0112586
3,53,34,8,16037,6.68,0.63,5.69,"Tylenol 100",100,0.0036896
3,53,35,5,14796,7.39,0.4,5.96,"Tylenol 100",100,0.0023877
3,53,36,6,14651,6.92,0,5.58,"Tylenol 100",100,0.0110972
3,53,37,9,14685,6.68,0,5.92,"Tylenol 100",100,0.0091189
3,53,38,9,15725,8.5,0,6.46,"Tylenol 100",100,0.0114345
3,53,39,8,14348,7.29,0,6.05,"Tylenol 100",100,0.003515
3,53,4,5,13674,6.72,0,5.4,"Tylenol 100",100,0.0056106
3,53,40,12,14140,6.99,0,6.02,"Tylenol 100",100,0.0069504
3,53,41,3,18095,7.19,0,6.14,"Tylenol 100",100,0.0058625
3,53,42,5,13443,7.51,0,6.1,"Tylenol 100",100,0.0035028
3,53,43,12,16696,7.56,0,6.22,"Tylenol 100",100,0.0067231
3,53,44,12,15470,7.24,0,6.1,"Tylenol 100",100,0.0095449
3,53,45,13,16042,7.56,0,6.19,"Tylenol 100",100,0.0127346
3,53,46,8,13359,7.57,0,5.81,"Tylenol 100",100,0.0061264
3,53,47,16,14361,6.77,0.44,6.04,"Tylenol 100",100,0.0003176
3,53,48,6,15870,7.12,0.17,6.14,"Tylenol 100",100,0.0058594
3,53,5,8,14091,7.01,0,5.51,"Tylenol 100",100,0.01072
3,53,6,8,14827,6.83,0,5.25,"Tylenol 100",100,0.0082588
3,53,7,7,14508,6.66,0,5.18,"Tylenol 100",100,0.0085274
3,53,8,7,14508,6.66,0,5.18,"Tylenol 100",100,0.0041341
3,53,9,10,16812,7.89,0,5.6,"Tylenol 100",100,0.0100272
3,54,1,4,14636,6.94,0,5.47,"Tylenol 100",100,0.0040856
3,54,10,15,15354,6.32,0.27,5.59,"Tylenol 100",100,0.0036928
3,54,11,12,14619,6.63,0.42,5.71,"Tylenol 100",100,0.0045458
