"","brand","store","week","sales_","count","price_","prom_","cost_","brand_name","size","avoutprice"
"24632",6,102,16,1,32312,8.22,0,6.07,"Advil 100",100,0.0028052
"24633",6,102,17,3,30981,8.29,0,6.38,"Advil 100",100,0.0129775
"24634",6,102,18,2,30347,8.29,0,5.81,"Advil 100",100,0.0149524
"24635",6,102,19,2,30347,8.29,0,5.81,"Advil 100",100,0.0064953
"24636",6,102,2,5,30200,7.99,0,5.84,"Advil 100",100,0.0072615
"24637",6,102,20,2,30347,8.29,0,5.81,"Advil 100",100,0.0060618
"24638",6,102,21,7,37872,8.29,0,6.05,"Advil 100",100,0.0028158
"24639",6,102,22,4,30195,8.29,0,6.05,"Advil 100",100,0.0129668
"24640",6,102,23,3,29452,8.29,0,6.1,"Advil 100",100,0.0019565
"24641",6,102,24,3,30621,8.29,0,6.03,"Advil 100",100,0.0030379
"24642",6,102,25,4,29815,8.29,0,6.1,"Advil 100",100,0.0008707
"24643",6,102,26,12,29999,6.99,0.17,6.41,"Advil 100",100,0.0067828
"24644",6,102,27,9,29473,6.99,0.33,6.35,"Advil 100",100,0.0073181
"24645",6,102,28,2,30278,8.29,0,6.54,"Advil 100",100,0.0010858
"24646",6,102,29,3,30721,8.29,0,6.54,"Advil 100",100,0.0030353
"24647",6,102,3,7,27223,7.99,0,5.83,"Advil 100",100,0.0006219
"24648",6,102,30,1,34370,8.29,0,6.18,"Advil 100",100,0.0095491
"24649",6,102,31,1,28265,8.29,0,6.18,"Advil 100",100,0.0084493
"24650",6,102,32,5,29053,8.29,0,6.18,"Advil 100",100,0.012149
"24651",6,102,33,3,29910,8.29,0,6.18,"Advil 100",100,0.0021742
"24652",6,102,34,3,29910,8.29,0,6.18,"Advil 100",100,0.0008707
"24653",6,102,35,5,24283,8.29,0,6.18,"Advil 100",100,0.0060766
"24654",6,102,36,3,29591,8.29,0,6.18,"Advil 100",100,0.0013035
"24655",6,102,37,3,29362,8.29,0,6.18,"Advil 100",100,0.0097649
"24656",6,102,38,4,31529,8.29,0,6.11,"Advil 100",100,0.009306
"24657",6,102,39,6,24570,8.29,0,6.11,"Advil 100",100,0.0115066
"24658",6,102,4,7,28560,7.56,0,5.96,"Advil 100",100,0.0074818
"24659",6,102,40,13,27213,7.84,1,6.07,"Advil 100",100,0.0078263
"24660",6,102,41,5,41475,7.84,0.4,6.16,"Advil 100",100,0.0057624
"24661",6,102,42,5,25666,7.84,1,6.21,"Advil 100",100,0.0088545
"24662",6,102,43,9,33696,7.84,1,6.26,"Advil 100",100,0
"24663",6,102,44,5,31993,8.29,0,6.26,"Advil 100",100,0.007158
"24664",6,102,45,5,33186,8.29,0,6.21,"Advil 100",100,0.0095483
"24665",6,102,46,5,32848,8.29,0,6.26,"Advil 100",100,0.0065156
"24666",6,102,47,5,32848,8.29,0,6.26,"Advil 100",100,0.0141081
"24667",6,102,48,5,32848,8.29,0,6.26,"Advil 100",100,0.0039034
"24668",6,102,5,8,29090,7.56,0,5.92,"Advil 100",100,0.0084625
"24669",6,102,6,16,29906,7.56,0,5.96,"Advil 100",100,0.0120333
"24670",6,102,7,6,28842,7.56,0.67,5.78,"Advil 100",100,0.0128008
"24671",6,102,8,6,28842,7.56,0.67,5.78,"Advil 100",100,0.0138342
"24672",6,102,9,1,33278,8.29,0,5.83,"Advil 100",100,0.0125725
"24673",6,103,1,2,23534,7.99,0,5.84,"Advil 100",100,0.0049752
"24674",6,103,10,3,24047,8.29,0,5.76,"Advil 100",100,0.0023602
"24675",6,103,11,2,22360,8.29,0,5.83,"Advil 100",100,0.004304
"24676",6,103,12,1,22995,8.29,0,5.76,"Advil 100",100,0.011669
"24677",6,103,13,2,22881,8.29,0,5.76,"Advil 100",100,0.0118831
"24678",6,103,14,1,25172,8.29,0,5.76,"Advil 100",100,0.0004284
"24679",6,103,15,1,23114,8.29,0,5.76,"Advil 100",100,0.0017285
"24680",6,103,16,1,24332,8.22,0,6.07,"Advil 100",100,0.0002133
"24681",6,103,17,2,24387,8.29,0,5.76,"Advil 100",100,0.0023805
"24682",6,103,18,2,24299,8.29,0,6.09,"Advil 100",100,0.0080165
"24683",6,103,19,1,24736,8.29,0,5.81,"Advil 100",100,0.0119233
"24684",6,103,2,3,22642,7.99,0,5.84,"Advil 100",100,0.0029082
"24685",6,103,20,2,23735,8.29,0,5.81,"Advil 100",100,0.0110404
"24686",6,103,21,4,27639,8.29,0,5.95,"Advil 100",100,0.0052033
"24687",6,103,22,3,23682,8.29,0,6.07,"Advil 100",100,0.0138305
"24688",6,103,23,3,23537,8.29,0,6.03,"Advil 100",100,0.0002177
"24689",6,103,24,1,24484,8.29,0,5.99,"Advil 100",100,0.0062883
"24690",6,103,25,5,23664,8.29,0,6.1,"Advil 100",100,0.0026044
"24691",6,103,26,7,23953,6.99,0.14,6.42,"Advil 100",100,0.0119264
"24692",6,103,27,8,23611,6.99,0.25,6.38,"Advil 100",100,0.0107975
"24693",6,103,28,1,24076,8.29,0,6.54,"Advil 100",100,0.0056023
"24694",6,103,29,4,24136,8.29,0,6.55,"Advil 100",100,0.0045451
"24695",6,103,3,6,21151,7.99,0,5.83,"Advil 100",100,0.0114016
"24696",6,103,30,4,24136,8.29,0,6.55,"Advil 100",100,0.0088986
"24697",6,103,31,4,23041,8.29,0,6.19,"Advil 100",100,0.0012991
"24698",6,103,32,5,23316,8.29,0,6.18,"Advil 100",100,0.009334
"24699",6,103,33,1,23872,8.22,0,6.07,"Advil 100",100,0.0091241
"24700",6,103,34,3,24927,8.29,0,6.18,"Advil 100",100,0.0125712
"24701",6,103,35,1,23253,8.29,0,6.19,"Advil 100",100,0.007158
"24702",6,103,36,4,23186,8.29,0,6.18,"Advil 100",100,0.0017362
"24703",6,103,37,2,23594,8.29,0,6.18,"Advil 100",100,0.0123561
"24704",6,103,38,1,24935,8.29,0,6.11,"Advil 100",100,0.002807
"24705",6,103,39,2,19483,8.29,0,6.11,"Advil 100",100,0.0041281
"24706",6,103,4,6,21987,7.56,0,5.98,"Advil 100",100,0.0023537
"24707",6,103,40,3,18961,7.84,1,6.08,"Advil 100",100,0.0068015
"24708",6,103,41,8,20564,7.84,0.13,6.19,"Advil 100",100,0.0088519
"24709",6,103,42,1,21761,7.84,1,6.21,"Advil 100",100,0.0063804
"24710",6,103,43,6,21152,7.84,1,6.29,"Advil 100",100,0.0039011
"24711",6,103,44,1,23588,8.22,0,6.07,"Advil 100",100,0.0104058
"24712",6,103,45,3,24357,8.29,0,6.36,"Advil 100",100,0.0149737
"24713",6,103,46,3,24172,8.29,0,6.36,"Advil 100",100,0.0060828
"24714",6,103,47,2,23480,8.29,0,6.56,"Advil 100",100,0.0145409
"24715",6,103,48,3,23546,8.29,0,6.56,"Advil 100",100,0.0002177
"24716",6,103,5,4,22201,7.56,0,5.92,"Advil 100",100,0.0074706
"24717",6,103,6,10,22391,7.56,0,5.94,"Advil 100",100,0.0021747
"24718",6,103,7,6,22293,7.56,0.83,5.77,"Advil 100",100,0.0120162
"24719",6,103,8,6,22293,7.56,0.83,5.77,"Advil 100",100,0.0051602
"24720",6,103,9,6,22293,7.56,0.83,5.77,"Advil 100",100,0.0058926
"24721",6,104,1,4,12868,7.99,0,5.84,"Advil 100",100,0.0099683
"24722",6,104,10,7,14894,8.38,0,5.77,"Advil 100",100,0.0137664
"24723",6,104,11,2,12495,8.39,0,5.76,"Advil 100",100,0.0055979
"24724",6,104,12,2,12495,8.39,0,5.76,"Advil 100",100,0.0136025
"24725",6,104,13,2,12495,8.39,0,5.76,"Advil 100",100,0.0103778
"24726",6,104,14,2,12495,8.39,0,5.76,"Advil 100",100,0.0153213
"24727",6,104,15,2,12495,8.39,0,5.76,"Advil 100",100,0.0032377
"24728",6,104,16,1,14580,8.39,0,5.76,"Advil 100",100,0.0034494
"24729",6,104,17,1,14672,8.39,0,5.76,"Advil 100",100,0.0036839
"24730",6,104,18,11,14116,8.39,0,5.97,"Advil 100",100,0.0030327
"24731",6,104,19,4,14565,8.39,0,5.81,"Advil 100",100,0.0151719
"24732",6,104,2,3,12498,7.99,0,5.84,"Advil 100",100,0.0080907
"24733",6,104,20,3,14543,8.39,0,6.19,"Advil 100",100,0.0082246
"24734",6,104,21,5,17532,8.39,0,6.04,"Advil 100",100,0.0004284
"24735",6,104,22,4,14035,8.39,0,6.08,"Advil 100",100,0.0051926
"24736",6,104,23,4,14226,8.39,0,6.1,"Advil 100",100,0.0149578
"24737",6,104,24,8,14757,8.39,0,6.1,"Advil 100",100,0.0002151
"24738",6,104,25,4,14014,8.39,0,6.08,"Advil 100",100,0.0095395
"24739",6,104,26,14,13882,6.99,0.07,6.45,"Advil 100",100,0.0069642
"24740",6,104,27,5,13183,6.99,0.2,6.4,"Advil 100",100,0.0003627
"24741",6,104,28,4,14344,8.39,0,6.54,"Advil 100",100,0.0109799
"24742",6,104,29,5,14233,8.39,0,6.55,"Advil 100",100,0.0153693
"24743",6,104,3,7,11968,7.99,0,5.83,"Advil 100",100,0.0058044
"24744",6,104,30,7,14543,8.39,0,6.18,"Advil 100",100,0.0091137
"24745",6,104,31,4,12967,8.39,0,6.18,"Advil 100",100,0.0129987
"24746",6,104,32,6,12651,8.39,0,6.18,"Advil 100",100,0.0084633
"24747",6,104,33,2,13322,8.39,0,6.18,"Advil 100",100,0.0006504
"24748",6,104,34,3,14875,8.39,0,6.19,"Advil 100",100,0.0119207
"24749",6,104,35,6,12862,8.39,0,6.18,"Advil 100",100,0.0056412
"24750",6,104,36,2,13080,8.39,0,6.18,"Advil 100",100,0.0095623
"24751",6,104,37,2,13468,8.39,0,6.18,"Advil 100",100,0.0060758
"24752",6,104,38,5,14182,8.39,0,6.11,"Advil 100",100,0.0049812
"24753",6,104,39,10,12752,8.39,0,6.11,"Advil 100",100,0.0138959
"24754",6,104,4,10,12952,7.56,0,5.92,"Advil 100",100,0.0011769
"24755",6,104,40,7,12178,7.94,1,6.07,"Advil 100",100,0.000206
"24756",6,104,41,14,18464,7.94,0.29,6.17,"Advil 100",100,0.0117282
"24757",6,104,42,11,11456,7.94,1,6.16,"Advil 100",100,0.0107008
"24758",6,104,43,10,14517,7.94,1,6.26,"Advil 100",100,0.0082168
"24759",6,104,44,6,13528,8.39,0,6.21,"Advil 100",100,0.0062917
"24760",6,104,45,4,14562,8.39,0,6.21,"Advil 100",100,0.0049926
"24761",6,104,46,4,15168,8.39,0,6.32,"Advil 100",100,0.0071634
"24762",6,104,47,7,12983,8.39,0,6.56,"Advil 100",100,0.0084625
"24763",6,104,48,6,13897,8.39,0,6.55,"Advil 100",100,0.0019469
"24764",6,104,5,4,13329,7.56,0,5.97,"Advil 100",100,0.0037439
"24765",6,104,6,6,13082,7.56,0,5.95,"Advil 100",100,0.0108564
"24766",6,104,7,8,12288,7.56,0.88,5.77,"Advil 100",100,0.0067032
"24767",6,104,8,2,12623,7.99,0,5.76,"Advil 100",100,0.0111333
"24768",6,104,9,5,14907,7.99,0,5.76,"Advil 100",100,0.0050557
"24769",6,105,1,5,24024,7.99,0,5.84,"Advil 100",100,0.0018657
"24770",6,105,10,1,25107,8.29,0,5.76,"Advil 100",100,0.003865
"24771",6,105,11,6,22959,8.29,0,5.77,"Advil 100",100,0.0122933
"24772",6,105,12,3,24209,8.29,0,5.78,"Advil 100",100,0.0080022
"24773",6,105,13,3,24209,8.29,0,5.78,"Advil 100",100,0.0028124
"24774",6,105,14,3,24209,8.29,0,5.78,"Advil 100",100,0.0097016
"24775",6,105,15,2,24330,8.29,0,6.3,"Advil 100",100,0.0146888
"24776",6,105,16,3,25886,8.29,0,6.07,"Advil 100",100,0.0116675
"24777",6,105,17,1,24967,8.29,0,5.76,"Advil 100",100,0.0155738
"24778",6,105,18,1,24931,8.29,0,5.81,"Advil 100",100,0.0123498
"24779",6,105,19,6,24899,8.29,0,6,"Advil 100",100,0.001077
"24780",6,105,2,6,24805,7.99,0,5.84,"Advil 100",100,0.014529
"24781",6,105,20,4,24147,8.29,0,5.81,"Advil 100",100,0.0028158
"24782",6,105,21,6,29484,8.29,0,6.19,"Advil 100",100,0.0084474
"24783",6,105,22,3,24010,8.29,0,6.1,"Advil 100",100,0.0077846
"24784",6,105,23,5,24044,8.29,0,6.1,"Advil 100",100,0.0140941
"24785",6,105,24,5,24864,8.29,0,6.08,"Advil 100",100,0.007152
"24786",6,105,25,6,24354,8.29,0,6.07,"Advil 100",100,0.0019539
"24787",6,105,26,7,24244,6.99,0.57,6.26,"Advil 100",100,0.0113824
"24788",6,105,27,4,23725,6.99,0,6.47,"Advil 100",100,0.0087689
"24789",6,105,28,1,24484,8.29,0,6.09,"Advil 100",100,0.0053872
"24790",6,105,29,3,24907,8.29,0,6.55,"Advil 100",100,0.0004328
"24791",6,105,3,3,22193,7.99,0,5.83,"Advil 100",100,0.0095358
"24792",6,105,30,2,26753,8.29,0,6.18,"Advil 100",100,0.0132348
"24793",6,105,31,2,23213,8.29,0,6.18,"Advil 100",100,0.0075856
"24794",6,105,32,5,23491,8.29,0,6.18,"Advil 100",100,0.0010858
"24795",6,105,33,1,24564,8.22,0,6.07,"Advil 100",100,0.0128002
"24796",6,105,34,6,25270,8.29,0,6.18,"Advil 100",100,0.0073731
"24797",6,105,35,2,22938,8.29,0,6.18,"Advil 100",100,0.003905
"24798",6,105,36,1,22921,8.29,0,6.18,"Advil 100",100,0.0143339
"24799",6,105,37,7,23153,8.29,0,6.18,"Advil 100",100,0.0054254
"24800",6,105,38,1,23328,8.29,0,6.11,"Advil 100",100,0.0067148
"24801",6,105,39,2,22497,8.29,0,6.11,"Advil 100",100,0.0104208
"24802",6,105,4,3,22193,7.99,0,5.83,"Advil 100",100,0.0078852
"24803",6,105,40,5,21471,7.84,1,6.07,"Advil 100",100,0.000412
"24804",6,105,41,5,28687,7.84,0.4,6.16,"Advil 100",100,0.0014493
"24805",6,105,42,4,20578,7.84,1,6.21,"Advil 100",100,0.0069958
"24806",6,105,43,5,25651,7.84,1,6.26,"Advil 100",100,0.0078074
"24807",6,105,44,5,23637,8.29,0,6.26,"Advil 100",100,0.0145277
"24808",6,105,45,2,24817,8.29,0,6.32,"Advil 100",100,0.0138879
"24809",6,105,46,2,24849,8.29,0,6.32,"Advil 100",100,0.0130153
"24810",6,105,47,4,22760,8.29,0,6.55,"Advil 100",100,0.0034707
"24811",6,105,48,3,24565,8.29,0,6.55,"Advil 100",100,0.0012965
"24812",6,105,5,6,22680,7.56,0,5.92,"Advil 100",100,0.0116179
"24813",6,105,6,6,22680,7.56,0,5.92,"Advil 100",100,0.0102509
"24814",6,105,7,4,23390,7.56,1,5.76,"Advil 100",100,0.0106261
"24815",6,105,8,3,23884,7.99,0,5.8,"Advil 100",100,0.0117611
"24816",6,105,9,1,25993,7.99,0,5.76,"Advil 100",100,0.0119428
"24817",6,106,1,4,11931,7.99,0,5.84,"Advil 100",100,0.0076761
"24818",6,106,10,2,13506,7.99,0,5.76,"Advil 100",100,0.0027904
"24819",6,106,11,1,11686,8.39,0,5.76,"Advil 100",100,0.0099196
"24820",6,106,12,1,12393,8.22,0,6.07,"Advil 100",100,0.0019482
"24821",6,106,13,1,12393,8.22,0,6.07,"Advil 100",100,0.0051913
"24822",6,106,14,1,12393,8.22,0,6.07,"Advil 100",100,0.0036544
"24823",6,106,15,1,12393,8.22,0,6.07,"Advil 100",100,0.0142578
"24824",6,106,16,1,13724,8.39,0,6.69,"Advil 100",100,0.0090668
"24825",6,106,17,1,11779,8.39,0,5.76,"Advil 100",100,0.0114669
"24826",6,106,18,1,12740,8.22,0,6.07,"Advil 100",100,0.0082316
"24827",6,106,19,1,13287,8.22,0,6.07,"Advil 100",100,0.0025937
"24828",6,106,2,4,11931,7.99,0,5.84,"Advil 100",100,0.0105843
"24829",6,106,20,4,12845,8.39,0,6.09,"Advil 100",100,0.0149446
"24830",6,106,21,2,15634,8.39,0,5.81,"Advil 100",100,0.0108279
"24831",6,106,22,2,12654,8.39,0,6.05,"Advil 100",100,0.0023742
"24832",6,106,23,2,12718,8.39,0,6.05,"Advil 100",100,0.0136588
"24833",6,106,24,2,13332,8.39,0,6.1,"Advil 100",100,0.0019539
"24834",6,106,25,2,13332,8.39,0,6.1,"Advil 100",100,0.0086688
"24835",6,106,26,9,12593,6.99,0.11,6.43,"Advil 100",100,0.0047153
"24836",6,106,27,3,12769,6.99,0,6.47,"Advil 100",100,0.0113416
"24837",6,106,28,5,13269,8.39,0,6.54,"Advil 100",100,0.0111976
"24838",6,106,29,1,13026,8.22,0,6.07,"Advil 100",100,0.0039008
"24839",6,106,3,4,11505,7.99,0,5.83,"Advil 100",100,0.0072555
"24840",6,106,30,1,13618,8.22,0,6.07,"Advil 100",100,0.0058651
"24841",6,106,31,4,11273,8.39,0,6.19,"Advil 100",100,0.0078006
"24842",6,106,32,4,11383,8.39,0,6.18,"Advil 100",100,0.0136632
"24843",6,106,33,2,11930,8.39,0,6.18,"Advil 100",100,0.0058721
"24844",6,106,34,4,13605,8.39,0,6.18,"Advil 100",100,0.0071554
"24845",6,106,35,4,11439,8.39,0,6.18,"Advil 100",100,0.013878
"24846",6,106,36,1,11337,8.39,0,6.18,"Advil 100",100,0.0149843
"24847",6,106,37,1,11678,8.39,0,6.18,"Advil 100",100,0.0015238
"24848",6,106,38,2,12570,8.39,0,6.11,"Advil 100",100,0.0064972
"24849",6,106,39,7,10969,8.39,0,6.11,"Advil 100",100,0.0147666
"24850",6,106,4,5,12135,7.56,0,5.94,"Advil 100",100,0.0021576
"24851",6,106,40,4,10718,7.94,1,6.07,"Advil 100",100,0.0024759
"24852",6,106,41,7,15984,7.94,0.43,6.15,"Advil 100",100,0.0053504
"24853",6,106,42,3,10731,7.94,1,6.17,"Advil 100",100,0.0045316
"24854",6,106,43,3,12852,7.94,1,6.29,"Advil 100",100,0.0065714
"24855",6,106,44,1,12328,8.39,0,6.21,"Advil 100",100,0.0112721
"24856",6,106,45,2,12785,8.39,0,6.21,"Advil 100",100,0.014756
"24857",6,106,46,1,13901,8.39,0,6.44,"Advil 100",100,0.0017388
"24858",6,106,47,3,11716,8.39,0,6.54,"Advil 100",100,0.0004354
"24859",6,106,48,1,11657,8.39,0,6.53,"Advil 100",100,0.0112739
"24860",6,106,5,5,12327,7.56,0,5.98,"Advil 100",100,0.0011769
"24861",6,106,6,2,12719,7.56,0,6.01,"Advil 100",100,0.0092702
"24862",6,106,7,6,12001,7.56,0.5,5.79,"Advil 100",100,0
"24863",6,106,8,1,12001,7.99,0,5.76,"Advil 100",100,0.0057769
"24864",6,106,9,2,13506,7.99,0,5.76,"Advil 100",100,0.0010614
"24865",6,107,1,5,19679,7.99,0,5.84,"Advil 100",100,0.0080907
"24866",6,107,10,1,21294,8.39,0,5.76,"Advil 100",100,0.0058044
"24867",6,107,11,1,21294,8.39,0,5.76,"Advil 100",100,0.0025805
"24868",6,107,12,1,21294,8.39,0,5.76,"Advil 100",100,0.0010824
"24869",6,107,13,1,21294,8.39,0,5.76,"Advil 100",100,0.0086547
"24870",6,107,14,1,21294,8.39,0,5.76,"Advil 100",100,0.0081867
"24871",6,107,15,1,21294,8.39,0,5.76,"Advil 100",100,0.0073435
"24872",6,107,16,2,22111,8.39,0,5.76,"Advil 100",100,0.0108038
"24873",6,107,17,3,22054,8.39,0,5.76,"Advil 100",100,0.0030309
"24874",6,107,18,1,21247,8.39,0,6.38,"Advil 100",100,0.0051955
"24875",6,107,19,2,21857,8.39,0,6.09,"Advil 100",100,0.0054165
"24876",6,107,2,8,18662,7.99,0,5.84,"Advil 100",100,0.0136998
"24877",6,107,20,3,21454,8.39,0,6,"Advil 100",100,0.0127722
"24878",6,107,21,5,24836,8.39,0,6.04,"Advil 100",100,0.0099616
"24879",6,107,22,3,21770,8.39,0,6.1,"Advil 100",100,0.0079996
"24880",6,107,23,2,21162,8.39,0,6.1,"Advil 100",100,0.0112783
"24881",6,107,24,3,22466,8.39,0,6.1,"Advil 100",100,0.013857
"24882",6,107,25,7,22162,8.39,0,6.09,"Advil 100",100,0.0032504
"24883",6,107,26,7,21462,6.99,0.14,6.42,"Advil 100",100,0.0071455
"24884",6,107,27,6,21221,6.99,0,6.47,"Advil 100",100,0.0069553
"24885",6,107,28,1,21644,8.39,0,6.54,"Advil 100",100,0.0015186
"24886",6,107,29,1,22196,8.39,0,6.54,"Advil 100",100,0.013204
"24887",6,107,3,5,18702,7.99,0,5.83,"Advil 100",100,0.0147184
"24888",6,107,30,4,22487,8.39,0,6.18,"Advil 100",100,0.0030405
"24889",6,107,31,6,20622,8.39,0,6.18,"Advil 100",100,0.0067148
"24890",6,107,32,4,20486,8.39,0,6.18,"Advil 100",100,0.0023893
"24891",6,107,33,6,21176,8.39,0,6.18,"Advil 100",100,0.0041307
"24892",6,107,34,4,22581,8.39,0,6.18,"Advil 100",100,0.0032486
"24893",6,107,35,2,20280,8.39,0,6.18,"Advil 100",100,0.0036873
"24894",6,107,36,8,20403,8.39,0,6.18,"Advil 100",100,0.0093446
"24895",6,107,37,6,21055,8.39,0,6.18,"Advil 100",100,0.0073775
"24896",6,107,38,4,22087,8.39,0,6.11,"Advil 100",100,0.0119085
"24897",6,107,39,4,19668,8.39,0,6.11,"Advil 100",100,0.0128101
"24898",6,107,4,11,19137,7.56,0,5.93,"Advil 100",100,0.0043152
"24899",6,107,40,5,19023,7.94,1,6.07,"Advil 100",100,0.0107125
"24900",6,107,41,7,26293,7.94,0.29,6.17,"Advil 100",100,0.0144109
"24901",6,107,42,6,17355,7.94,1,6.14,"Advil 100",100,0.0100854
"24902",6,107,43,8,22817,7.94,1,6.27,"Advil 100",100,0.0020548
"24903",6,107,44,1,21488,8.39,0,6.21,"Advil 100",100,0.0149604
"24904",6,107,45,8,22997,8.39,0,6.27,"Advil 100",100,0.0104164
"24905",6,107,46,4,22291,8.39,0,6.27,"Advil 100",100,0.002822
"24906",6,107,47,4,20201,8.39,0,6.55,"Advil 100",100,0.0121516
"24907",6,107,48,4,21610,8.39,0,6.55,"Advil 100",100,0.002815
"24908",6,107,5,9,19684,7.56,0,5.93,"Advil 100",100,0.001373
"24909",6,107,6,6,20654,7.56,0,5.95,"Advil 100",100,0.0074877
"24910",6,107,7,2,20054,7.56,1,5.76,"Advil 100",100,0.0124085
"24911",6,107,8,4,19378,7.99,0,5.81,"Advil 100",100,0.0107187
"24912",6,107,9,2,23171,7.99,0,5.76,"Advil 100",100,0.0063039
"24913",6,109,1,11,22043,7.99,0,5.84,"Advil 100",100,0.0002073
"24914",6,109,10,6,23258,8.39,0,5.77,"Advil 100",100,0.0004302
"24915",6,109,11,6,23258,8.39,0,5.77,"Advil 100",100,0.0012877
"24916",6,109,12,6,23258,8.39,0,5.77,"Advil 100",100,0.0062712
"24917",6,109,13,6,23258,8.39,0,5.77,"Advil 100",100,0.0045399
"24918",6,109,14,6,23258,8.39,0,5.77,"Advil 100",100,0.009484
"24919",6,109,15,6,23258,8.39,0,5.77,"Advil 100",100,0.0043209
"24920",6,109,16,7,23181,8.39,0,6.02,"Advil 100",100,0.0149002
"24921",6,109,17,8,23461,8.39,0,5.99,"Advil 100",100,0.0084353
"24922",6,109,18,7,23207,8.39,0,5.89,"Advil 100",100,0.0013035
"24923",6,109,19,8,23800,8.39,0,6.09,"Advil 100",100,0.0032424
"24924",6,109,2,11,20302,7.99,0,5.84,"Advil 100",100,0.0066396
"24925",6,109,20,6,24111,8.39,0,6.09,"Advil 100",100,0.0155976
"24926",6,109,21,5,25952,8.39,0,6.04,"Advil 100",100,0.0043326
"24927",6,109,22,6,22651,8.39,0,6.08,"Advil 100",100,0.0118828
"24928",6,109,23,8,22866,8.39,0,6.08,"Advil 100",100,0.0067307
"24929",6,109,24,6,23175,8.39,0,6.03,"Advil 100",100,0.0047723
"24930",6,109,25,11,22634,8.39,0,6.05,"Advil 100",100,0.010843
"24931",6,109,26,14,22384,6.99,0.36,6.34,"Advil 100",100,0.0130465
"24932",6,109,27,10,21834,6.99,0.3,6.36,"Advil 100",100,0.0091316
"24933",6,109,28,9,22146,8.39,0,6.19,"Advil 100",100,0.0064704
"24934",6,109,29,4,22842,8.39,0,6.55,"Advil 100",100,0.015587
"24935",6,109,3,12,20120,7.99,0,5.83,"Advil 100",100,0.0105723
"24936",6,109,30,5,22887,8.39,0,6.18,"Advil 100",100,0.014103
"24937",6,109,31,2,21693,8.39,0,6.18,"Advil 100",100,0.0017274
"24938",6,109,32,5,22179,8.39,0,6.18,"Advil 100",100,0.0080279
"24939",6,109,33,6,21818,8.39,0,6.18,"Advil 100",100,0.0063075
"24940",6,109,34,9,22683,8.39,0,6.18,"Advil 100",100,0.0047653
"24941",6,109,35,3,20504,8.39,0,6.19,"Advil 100",100,0.0078084
"24942",6,109,36,8,21125,8.39,0,6.18,"Advil 100",100,0.0084765
"24943",6,109,37,8,21935,8.39,0,6.18,"Advil 100",100,0.0114898
"24944",6,109,38,12,22937,8.39,0,6.11,"Advil 100",100,0.0073583
"24945",6,109,39,11,20858,8.39,0,6.11,"Advil 100",100,0.002822
"24946",6,109,4,11,20762,7.56,0,5.95,"Advil 100",100,0
"24947",6,109,40,14,19521,7.94,1,6.07,"Advil 100",100,0.0063895
"24948",6,109,41,24,26890,7.94,0.13,6.19,"Advil 100",100,0
"24949",6,109,42,7,18784,7.94,1,6.15,"Advil 100",100,0.0094699
"24950",6,109,43,12,22001,7.94,1,6.23,"Advil 100",100,0.0002034
"24951",6,109,44,7,21148,8.39,0,6.34,"Advil 100",100,0.013657
"24952",6,109,45,6,22168,8.39,0,6.29,"Advil 100",100,0.005428
"24953",6,109,46,12,21064,8.39,0,6.31,"Advil 100",100,0.0004354
"24954",6,109,47,10,19124,8.39,0,6.55,"Advil 100",100,0.0108455
"24955",6,109,48,11,20926,8.39,0,6.55,"Advil 100",100,0.0134507
"24956",6,109,5,16,20836,7.56,0,5.94,"Advil 100",100,0.0047246
"24957",6,109,6,10,21531,7.56,0,5.9,"Advil 100",100,0.0139948
"24958",6,109,7,12,19688,7.56,0.92,5.76,"Advil 100",100,0.0102338
"24959",6,109,8,6,21318,7.99,0,5.77,"Advil 100",100,0.0033057
"24960",6,109,9,11,24427,8.14,0,5.78,"Advil 100",100,0.0073482
"24961",6,110,1,4,17688,7.99,0,5.84,"Advil 100",100,0.0110049
"24962",6,110,10,2,19281,8.29,0,5.83,"Advil 100",100,0.0111792
"24963",6,110,11,5,17239,8.33,0,5.8,"Advil 100",100,0.0077622
"24964",6,110,12,2,17425,8.39,0,5.76,"Advil 100",100,0.0058384
"24965",6,110,13,6,17824,8.31,0,6.82,"Advil 100",100,0.0140485
"24966",6,110,14,1,19304,8.29,0,6.84,"Advil 100",100,0.0066713
"24967",6,110,15,1,18008,8.39,0,5.76,"Advil 100",100,0.0051862
"24968",6,110,16,1,18970,8.39,0,5.76,"Advil 100",100,0.0129596
"24969",6,110,17,1,18970,8.39,0,5.76,"Advil 100",100,0.0073539
"24970",6,110,18,3,17535,8.39,0,6.19,"Advil 100",100,0.0119189
"24971",6,110,19,1,17978,8.39,0,5.81,"Advil 100",100,0.0153896
"24972",6,110,2,2,17645,7.99,0,5.84,"Advil 100",100,0.0043593
"24973",6,110,20,1,17494,8.39,0,5.81,"Advil 100",100,0.0071476
"24974",6,110,21,5,19950,8.39,0,6.04,"Advil 100",100,0.0030309
"24975",6,110,22,3,17013,8.39,0,6.07,"Advil 100",100,0.0025919
"24976",6,110,23,1,16740,8.39,0,6.1,"Advil 100",100,0.0032556
"24977",6,110,24,4,16967,8.39,0,6.1,"Advil 100",100,0.0060706
"24978",6,110,25,4,16814,8.39,0,6.05,"Advil 100",100,0.0121446
"24979",6,110,26,9,16219,6.99,0.33,6.35,"Advil 100",100,0.0027203
